"Any";"Trimestre";"Nom_Districte";"Nom_Barri";"Preu";"Compravendes";"compra_venta";"lloguers"
2015;2;"Nou Barris";"Vallbona";5,86;"Habitatge nou lliure";0;6
2015;2;"Nou Barris";"Vallbona";5,86;"Habitatge usat";2;6
2015;2;"Nou Barris";"Vallbona";450;"Habitatge nou protegit";0;6
2015;2;"Nou Barris";"Vallbona";450;"Habitatge nou lliure";0;6
2015;2;"Nou Barris";"Vallbona";450;"Habitatge usat";2;6
2015;2;"Sant Andreu";"la Trinitat Vella";464,95;"Habitatge nou lliure";1;39
2015;2;"Sant Andreu";"la Trinitat Vella";464,95;"Habitatge usat";39;39
2015;2;"Sant Andreu";"la Trinitat Vella";464,95;"Habitatge nou protegit";0;39
2015;2;"Sant Andreu";"la Trinitat Vella";8,43;"Habitatge nou lliure";1;39
2015;2;"Sant Andreu";"la Trinitat Vella";8,43;"Habitatge usat";39;39
2015;2;"Sant Andreu";"la Trinitat Vella";8,43;"Habitatge nou protegit";0;39
2015;2;"Sant Andreu";"Baró de Viver";362,94;"Habitatge nou protegit";0;7
2015;2;"Sant Andreu";"Baró de Viver";362,94;"Habitatge nou lliure";0;7
2015;2;"Sant Andreu";"Baró de Viver";362,94;"Habitatge usat";2;7
2015;2;"Sant Andreu";"Baró de Viver";5,58;"Habitatge nou protegit";0;7
2015;2;"Sant Andreu";"Baró de Viver";5,58;"Habitatge nou lliure";0;7
2015;2;"Sant Andreu";"Baró de Viver";5,58;"Habitatge usat";2;7
2015;2;"Sant Andreu";"el Bon Pastor";8,68;"Habitatge nou protegit";0;44
2015;2;"Sant Andreu";"el Bon Pastor";8,68;"Habitatge usat";18;44
2015;2;"Sant Andreu";"el Bon Pastor";8,68;"Habitatge nou lliure";0;44
2015;2;"Sant Andreu";"el Bon Pastor";526,12;"Habitatge nou protegit";0;44
2015;2;"Sant Andreu";"el Bon Pastor";526,12;"Habitatge usat";18;44
2015;2;"Sant Andreu";"el Bon Pastor";526,12;"Habitatge nou lliure";0;44
2015;2;"Sant Andreu";"Sant Andreu";10,1;"Habitatge nou lliure";0;226
2015;2;"Sant Andreu";"Sant Andreu";10,1;"Habitatge usat";68;226
2015;2;"Sant Andreu";"Sant Andreu";10,1;"Habitatge nou protegit";0;226
2015;2;"Sant Andreu";"Sant Andreu";609,55;"Habitatge nou lliure";0;226
2015;2;"Sant Andreu";"Sant Andreu";609,55;"Habitatge usat";68;226
2015;2;"Sant Andreu";"Sant Andreu";609,55;"Habitatge nou protegit";0;226
2015;2;"Sant Andreu";"la Sagrera";9,59;"Habitatge usat";62;165
2015;2;"Sant Andreu";"la Sagrera";9,59;"Habitatge nou protegit";0;165
2015;2;"Sant Andreu";"la Sagrera";9,59;"Habitatge nou lliure";0;165
2015;2;"Sant Andreu";"la Sagrera";608,62;"Habitatge usat";62;165
2015;2;"Sant Andreu";"la Sagrera";608,62;"Habitatge nou protegit";0;165
2015;2;"Sant Andreu";"la Sagrera";608,62;"Habitatge nou lliure";0;165
2015;2;"Sant Andreu";"el Congrés i els Indians";9,65;"Habitatge nou protegit";0;59
2015;2;"Sant Andreu";"el Congrés i els Indians";9,65;"Habitatge usat";30;59
2015;2;"Sant Andreu";"el Congrés i els Indians";9,65;"Habitatge nou lliure";0;59
2015;2;"Sant Andreu";"el Congrés i els Indians";594,29;"Habitatge nou protegit";0;59
2015;2;"Sant Andreu";"el Congrés i els Indians";594,29;"Habitatge usat";30;59
2015;2;"Sant Andreu";"el Congrés i els Indians";594,29;"Habitatge nou lliure";0;59
2015;2;"Sant Andreu";"Navas";650,76;"Habitatge nou protegit";0;112
2015;2;"Sant Andreu";"Navas";650,76;"Habitatge usat";36;112
2015;2;"Sant Andreu";"Navas";650,76;"Habitatge nou lliure";0;112
2015;2;"Sant Andreu";"Navas";9,57;"Habitatge nou protegit";0;112
2015;2;"Sant Andreu";"Navas";9,57;"Habitatge usat";36;112
2015;2;"Sant Andreu";"Navas";9,57;"Habitatge nou lliure";0;112
2015;3;"Ciutat Vella";"el Raval";11;"Habitatge usat";144;363
2015;3;"Ciutat Vella";"el Raval";11;"Habitatge nou lliure";0;363
2015;3;"Ciutat Vella";"el Raval";11;"Habitatge nou protegit";0;363
2015;3;"Ciutat Vella";"el Raval";654;"Habitatge usat";144;363
2015;3;"Ciutat Vella";"el Raval";654;"Habitatge nou lliure";0;363
2015;3;"Ciutat Vella";"el Raval";654;"Habitatge nou protegit";0;363
2015;3;"Ciutat Vella";"el Barri Gòtic";12;"Habitatge usat";36;142
2015;3;"Ciutat Vella";"el Barri Gòtic";12;"Habitatge nou protegit";0;142
2015;3;"Ciutat Vella";"el Barri Gòtic";12;"Habitatge nou lliure";2;142
2015;3;"Ciutat Vella";"el Barri Gòtic";773;"Habitatge usat";36;142
2015;3;"Ciutat Vella";"el Barri Gòtic";773;"Habitatge nou protegit";0;142
2015;3;"Ciutat Vella";"el Barri Gòtic";773;"Habitatge nou lliure";2;142
2015;3;"Ciutat Vella";"la Barceloneta";630;"Habitatge usat";46;163
2015;3;"Ciutat Vella";"la Barceloneta";630;"Habitatge nou lliure";2;163
2015;3;"Ciutat Vella";"la Barceloneta";630;"Habitatge nou protegit";0;163
2015;3;"Ciutat Vella";"la Barceloneta";17;"Habitatge usat";46;163
2015;3;"Ciutat Vella";"la Barceloneta";17;"Habitatge nou lliure";2;163
2015;3;"Ciutat Vella";"la Barceloneta";17;"Habitatge nou protegit";0;163
2015;3;"Ciutat Vella";"Sant Pere, Santa Caterina i la Ribera";14;"Habitatge nou protegit";0;223
2015;3;"Ciutat Vella";"Sant Pere, Santa Caterina i la Ribera";14;"Habitatge usat";68;223
2015;3;"Ciutat Vella";"Sant Pere, Santa Caterina i la Ribera";14;"Habitatge nou lliure";4;223
2015;3;"Ciutat Vella";"Sant Pere, Santa Caterina i la Ribera";729;"Habitatge nou protegit";0;223
2015;3;"Ciutat Vella";"Sant Pere, Santa Caterina i la Ribera";729;"Habitatge usat";68;223
2015;3;"Ciutat Vella";"Sant Pere, Santa Caterina i la Ribera";729;"Habitatge nou lliure";4;223
2015;3;"Sant Martí";"el Camp de l'Arpa del Clot";11;"Habitatge usat";114;248
2015;3;"Sant Martí";"el Camp de l'Arpa del Clot";11;"Habitatge nou lliure";0;248
2015;3;"Sant Martí";"el Camp de l'Arpa del Clot";11;"Habitatge nou protegit";0;248
2015;3;"Sant Martí";"el Camp de l'Arpa del Clot";669;"Habitatge usat";114;248
2015;3;"Sant Martí";"el Camp de l'Arpa del Clot";669;"Habitatge nou lliure";0;248
2015;3;"Sant Martí";"el Camp de l'Arpa del Clot";669;"Habitatge nou protegit";0;248
2015;3;"Sant Martí";"el Clot";673;"Habitatge usat";92;128
2015;3;"Sant Martí";"el Clot";673;"Habitatge nou lliure";6;128
2015;3;"Sant Martí";"el Clot";673;"Habitatge nou protegit";0;128
2015;3;"Sant Martí";"el Clot";11;"Habitatge usat";92;128
2015;3;"Sant Martí";"el Clot";11;"Habitatge nou lliure";6;128
2015;3;"Sant Martí";"el Clot";11;"Habitatge nou protegit";0;128
2015;3;"Sant Martí";"el Parc i la Llacuna del Poblenou";12;"Habitatge usat";12;68
2015;3;"Sant Martí";"el Parc i la Llacuna del Poblenou";12;"Habitatge nou protegit";2;68
2015;3;"Sant Martí";"el Parc i la Llacuna del Poblenou";12;"Habitatge nou lliure";0;68
2015;3;"Sant Martí";"el Parc i la Llacuna del Poblenou";774;"Habitatge usat";12;68
2015;3;"Sant Martí";"el Parc i la Llacuna del Poblenou";774;"Habitatge nou protegit";2;68
2015;3;"Sant Martí";"el Parc i la Llacuna del Poblenou";774;"Habitatge nou lliure";0;68
2015;3;"Sant Martí";"la Vila Olímpica del Poblenou";1173;"Habitatge usat";4;50
2015;3;"Sant Martí";"la Vila Olímpica del Poblenou";1173;"Habitatge nou lliure";1;50
2015;3;"Sant Martí";"la Vila Olímpica del Poblenou";1173;"Habitatge nou protegit";0;50
2015;3;"Sant Martí";"la Vila Olímpica del Poblenou";16;"Habitatge usat";4;50
2015;3;"Sant Martí";"la Vila Olímpica del Poblenou";16;"Habitatge nou lliure";1;50
2015;3;"Sant Martí";"la Vila Olímpica del Poblenou";16;"Habitatge nou protegit";0;50
2015;3;"Sant Martí";"el Poblenou";764;"Habitatge nou lliure";36;171
2015;3;"Sant Martí";"el Poblenou";764;"Habitatge nou protegit";0;171
2015;3;"Sant Martí";"el Poblenou";764;"Habitatge usat";27;171
2015;3;"Sant Martí";"el Poblenou";12;"Habitatge nou lliure";36;171
2015;3;"Sant Martí";"el Poblenou";12;"Habitatge nou protegit";0;171
2015;3;"Sant Martí";"el Poblenou";12;"Habitatge usat";27;171
2015;3;"Sant Martí";"Diagonal Mar i el Front Marítim del Poblenou";1023;"Habitatge nou protegit";0;51
2015;3;"Sant Martí";"Diagonal Mar i el Front Marítim del Poblenou";1023;"Habitatge usat";18;51
2015;3;"Sant Martí";"Diagonal Mar i el Front Marítim del Poblenou";1023;"Habitatge nou lliure";2;51
2015;3;"Sant Martí";"Diagonal Mar i el Front Marítim del Poblenou";12;"Habitatge nou protegit";0;51
2015;3;"Sant Martí";"Diagonal Mar i el Front Marítim del Poblenou";12;"Habitatge usat";18;51
2015;3;"Sant Martí";"Diagonal Mar i el Front Marítim del Poblenou";12;"Habitatge nou lliure";2;51
2015;3;"Sant Martí";"el Besòs i el Maresme";8;"Habitatge nou lliure";1;74
2015;3;"Sant Martí";"el Besòs i el Maresme";8;"Habitatge usat";70;74
2015;3;"Sant Martí";"el Besòs i el Maresme";8;"Habitatge nou protegit";0;74
2015;3;"Sant Martí";"el Besòs i el Maresme";516;"Habitatge nou lliure";1;74
2015;3;"Sant Martí";"el Besòs i el Maresme";516;"Habitatge usat";70;74
2015;3;"Sant Martí";"el Besòs i el Maresme";516;"Habitatge nou protegit";0;74
2015;3;"Sant Martí";"Provençals del Poblenou";679;"Habitatge usat";3;81
2015;3;"Sant Martí";"Provençals del Poblenou";679;"Habitatge nou protegit";0;81
2015;3;"Sant Martí";"Provençals del Poblenou";679;"Habitatge nou lliure";2;81
2015;3;"Sant Martí";"Provençals del Poblenou";10;"Habitatge usat";3;81
2015;3;"Sant Martí";"Provençals del Poblenou";10;"Habitatge nou protegit";0;81
2015;3;"Sant Martí";"Provençals del Poblenou";10;"Habitatge nou lliure";2;81
2015;3;"Sant Martí";"Sant Martí de Provençals";672;"Habitatge nou protegit";1;92
2015;3;"Sant Martí";"Sant Martí de Provençals";672;"Habitatge nou lliure";8;92
2015;3;"Sant Martí";"Sant Martí de Provençals";672;"Habitatge usat";44;92
2015;3;"Sant Martí";"Sant Martí de Provençals";9;"Habitatge nou protegit";1;92
2015;3;"Sant Martí";"Sant Martí de Provençals";9;"Habitatge nou lliure";8;92
2015;3;"Sant Martí";"Sant Martí de Provençals";9;"Habitatge usat";44;92
2015;3;"Sant Martí";"la Verneda i la Pau";633;"Habitatge nou protegit";0;89
2015;3;"Sant Martí";"la Verneda i la Pau";633;"Habitatge nou lliure";0;89
2015;3;"Sant Martí";"la Verneda i la Pau";633;"Habitatge usat";60;89
2015;3;"Sant Martí";"la Verneda i la Pau";9;"Habitatge nou protegit";0;89
2015;3;"Sant Martí";"la Verneda i la Pau";9;"Habitatge nou lliure";0;89
2015;3;"Sant Martí";"la Verneda i la Pau";9;"Habitatge usat";60;89
2015;3;"Eixample";"Sant Antoni";11;"Habitatge nou protegit";0;260
2015;3;"Eixample";"Sant Antoni";11;"Habitatge usat";47;260
2015;3;"Eixample";"Sant Antoni";11;"Habitatge nou lliure";0;260
2015;3;"Eixample";"Sant Antoni";798;"Habitatge nou protegit";0;260
2015;3;"Eixample";"Sant Antoni";798;"Habitatge usat";47;260
2015;3;"Eixample";"Sant Antoni";798;"Habitatge nou lliure";0;260
2015;3;"Eixample";"el Fort Pienc";11;"Habitatge usat";55;214
2015;3;"Eixample";"el Fort Pienc";11;"Habitatge nou lliure";10;214
2015;3;"Eixample";"el Fort Pienc";11;"Habitatge nou protegit";0;214
2015;3;"Eixample";"el Fort Pienc";753;"Habitatge usat";55;214
2015;3;"Eixample";"el Fort Pienc";753;"Habitatge nou lliure";10;214
2015;3;"Eixample";"el Fort Pienc";753;"Habitatge nou protegit";0;214
2015;3;"Eixample";"la Sagrada Família";12;"Habitatge usat";18;344
2015;3;"Eixample";"la Sagrada Família";12;"Habitatge nou protegit";0;344
2015;3;"Eixample";"la Sagrada Família";12;"Habitatge nou lliure";0;344
2015;3;"Eixample";"la Sagrada Família";739;"Habitatge usat";18;344
2015;3;"Eixample";"la Sagrada Família";739;"Habitatge nou protegit";0;344
2015;3;"Eixample";"la Sagrada Família";739;"Habitatge nou lliure";0;344
2015;3;"Eixample";"la Dreta de l'Eixample";1052;"Habitatge usat";96;336
2015;3;"Eixample";"la Dreta de l'Eixample";1052;"Habitatge nou lliure";4;336
2015;3;"Eixample";"la Dreta de l'Eixample";1052;"Habitatge nou protegit";0;336
2015;3;"Eixample";"la Dreta de l'Eixample";12;"Habitatge usat";96;336
2015;3;"Eixample";"la Dreta de l'Eixample";12;"Habitatge nou lliure";4;336
2015;3;"Eixample";"la Dreta de l'Eixample";12;"Habitatge nou protegit";0;336
2015;3;"Eixample";"l'Antiga Esquerra de l'Eixample";12;"Habitatge nou lliure";4;396
2015;3;"Eixample";"l'Antiga Esquerra de l'Eixample";12;"Habitatge usat";59;396
2015;3;"Eixample";"l'Antiga Esquerra de l'Eixample";12;"Habitatge nou protegit";0;396
2015;3;"Eixample";"l'Antiga Esquerra de l'Eixample";926;"Habitatge nou lliure";4;396
2015;3;"Eixample";"l'Antiga Esquerra de l'Eixample";926;"Habitatge usat";59;396
2015;3;"Eixample";"l'Antiga Esquerra de l'Eixample";926;"Habitatge nou protegit";0;396
2015;3;"Eixample";"la Nova Esquerra de l'Eixample";11;"Habitatge nou lliure";3;450
2015;3;"Eixample";"la Nova Esquerra de l'Eixample";11;"Habitatge nou protegit";0;450
2015;3;"Eixample";"la Nova Esquerra de l'Eixample";11;"Habitatge usat";59;450
2015;3;"Eixample";"la Nova Esquerra de l'Eixample";807;"Habitatge nou lliure";3;450
2015;3;"Eixample";"la Nova Esquerra de l'Eixample";807;"Habitatge nou protegit";0;450
2015;3;"Eixample";"la Nova Esquerra de l'Eixample";807;"Habitatge usat";59;450
2015;3;"Sants-Montjuïc";"el Poble Sec";631;"Habitatge nou protegit";0;249
2015;3;"Sants-Montjuïc";"el Poble Sec";631;"Habitatge usat";88;249
2015;3;"Sants-Montjuïc";"el Poble Sec";631;"Habitatge nou lliure";0;249
2015;3;"Sants-Montjuïc";"el Poble Sec";11;"Habitatge nou protegit";0;249
2015;3;"Sants-Montjuïc";"el Poble Sec";11;"Habitatge usat";88;249
2015;3;"Sants-Montjuïc";"el Poble Sec";11;"Habitatge nou lliure";0;249
2015;3;"Sants-Montjuïc";"la Marina de Port";9;"Habitatge nou protegit";0;98
2015;3;"Sants-Montjuïc";"la Marina de Port";9;"Habitatge nou lliure";0;98
2015;3;"Sants-Montjuïc";"la Marina de Port";9;"Habitatge usat";32;98
2015;3;"Sants-Montjuïc";"la Marina de Port";565;"Habitatge nou protegit";0;98
2015;3;"Sants-Montjuïc";"la Marina de Port";565;"Habitatge nou lliure";0;98
2015;3;"Sants-Montjuïc";"la Marina de Port";565;"Habitatge usat";32;98
2015;3;"Sants-Montjuïc";"la Font de la Guatlla";12;"Habitatge usat";12;47
2015;3;"Sants-Montjuïc";"la Font de la Guatlla";12;"Habitatge nou lliure";0;47
2015;3;"Sants-Montjuïc";"la Font de la Guatlla";12;"Habitatge nou protegit";0;47
2015;3;"Sants-Montjuïc";"la Font de la Guatlla";735;"Habitatge usat";12;47
2015;3;"Sants-Montjuïc";"la Font de la Guatlla";735;"Habitatge nou lliure";0;47
2015;3;"Sants-Montjuïc";"la Font de la Guatlla";735;"Habitatge nou protegit";0;47
2015;3;"Sants-Montjuïc";"Hostafrancs";11;"Habitatge usat";25;111
2015;3;"Sants-Montjuïc";"Hostafrancs";11;"Habitatge nou protegit";0;111
2015;3;"Sants-Montjuïc";"Hostafrancs";11;"Habitatge nou lliure";3;111
2015;3;"Sants-Montjuïc";"Hostafrancs";632;"Habitatge usat";25;111
2015;3;"Sants-Montjuïc";"Hostafrancs";632;"Habitatge nou protegit";0;111
2015;3;"Sants-Montjuïc";"Hostafrancs";632;"Habitatge nou lliure";3;111
2015;3;"Sants-Montjuïc";"la Bordeta";661;"Habitatge usat";36;68
2015;3;"Sants-Montjuïc";"la Bordeta";661;"Habitatge nou lliure";15;68
2015;3;"Sants-Montjuïc";"la Bordeta";661;"Habitatge nou protegit";0;68
2015;3;"Sants-Montjuïc";"la Bordeta";11;"Habitatge usat";36;68
2015;3;"Sants-Montjuïc";"la Bordeta";11;"Habitatge nou lliure";15;68
2015;3;"Sants-Montjuïc";"la Bordeta";11;"Habitatge nou protegit";0;68
2015;3;"Sants-Montjuïc";"Sants - Badal";652;"Habitatge nou protegit";0;175
2015;3;"Sants-Montjuïc";"Sants - Badal";652;"Habitatge nou lliure";8;175
2015;3;"Sants-Montjuïc";"Sants - Badal";652;"Habitatge usat";32;175
2015;3;"Sants-Montjuïc";"Sants - Badal";11;"Habitatge nou protegit";0;175
2015;3;"Sants-Montjuïc";"Sants - Badal";11;"Habitatge nou lliure";8;175
2015;3;"Sants-Montjuïc";"Sants - Badal";11;"Habitatge usat";32;175
2015;3;"Sants-Montjuïc";"Sants";11;"Habitatge usat";61;272
2015;3;"Sants-Montjuïc";"Sants";11;"Habitatge nou lliure";0;272
2015;3;"Sants-Montjuïc";"Sants";11;"Habitatge nou protegit";0;272
2015;3;"Sants-Montjuïc";"Sants";701;"Habitatge usat";61;272
2015;3;"Sants-Montjuïc";"Sants";701;"Habitatge nou lliure";0;272
2015;3;"Sants-Montjuïc";"Sants";701;"Habitatge nou protegit";0;272
2015;3;"Les Corts";"les Corts";12;"Habitatge usat";134;271
2015;3;"Les Corts";"les Corts";12;"Habitatge nou protegit";1;271
2015;3;"Les Corts";"les Corts";12;"Habitatge nou lliure";51;271
2015;3;"Les Corts";"les Corts";860;"Habitatge usat";134;271
2015;3;"Les Corts";"les Corts";860;"Habitatge nou protegit";1;271
2015;3;"Les Corts";"les Corts";860;"Habitatge nou lliure";51;271
2015;3;"Les Corts";"la Maternitat i Sant Ramon";814;"Habitatge usat";24;171
2015;3;"Les Corts";"la Maternitat i Sant Ramon";814;"Habitatge nou protegit";0;171
2015;3;"Les Corts";"la Maternitat i Sant Ramon";814;"Habitatge nou lliure";3;171
2015;3;"Les Corts";"la Maternitat i Sant Ramon";12;"Habitatge usat";24;171
2015;3;"Les Corts";"la Maternitat i Sant Ramon";12;"Habitatge nou protegit";0;171
2015;3;"Les Corts";"la Maternitat i Sant Ramon";12;"Habitatge nou lliure";3;171
2015;3;"Les Corts";"Pedralbes";2034;"Habitatge usat";23;57
2015;3;"Les Corts";"Pedralbes";2034;"Habitatge nou protegit";0;57
2015;3;"Les Corts";"Pedralbes";2034;"Habitatge nou lliure";0;57
2015;3;"Les Corts";"Pedralbes";17;"Habitatge usat";23;57
2015;3;"Les Corts";"Pedralbes";17;"Habitatge nou protegit";0;57
2015;3;"Les Corts";"Pedralbes";17;"Habitatge nou lliure";0;57
2015;3;"Sarrià-Sant Gervasi";"Vallvidrera, el Tibidabo i les Planes";13;"Habitatge nou lliure";0;19
2015;3;"Sarrià-Sant Gervasi";"Vallvidrera, el Tibidabo i les Planes";13;"Habitatge usat";4;19
2015;3;"Sarrià-Sant Gervasi";"Vallvidrera, el Tibidabo i les Planes";13;"Habitatge nou protegit";0;19
2015;3;"Sarrià-Sant Gervasi";"Vallvidrera, el Tibidabo i les Planes";1119;"Habitatge nou lliure";0;19
2015;3;"Sarrià-Sant Gervasi";"Vallvidrera, el Tibidabo i les Planes";1119;"Habitatge usat";4;19
2015;3;"Sarrià-Sant Gervasi";"Vallvidrera, el Tibidabo i les Planes";1119;"Habitatge nou protegit";0;19
2015;3;"Sarrià-Sant Gervasi";"Sarrià";15;"Habitatge nou lliure";3;157
2015;3;"Sarrià-Sant Gervasi";"Sarrià";15;"Habitatge usat";43;157
2015;3;"Sarrià-Sant Gervasi";"Sarrià";15;"Habitatge nou protegit";0;157
2015;3;"Sarrià-Sant Gervasi";"Sarrià";1156;"Habitatge nou lliure";3;157
2015;3;"Sarrià-Sant Gervasi";"Sarrià";1156;"Habitatge usat";43;157
2015;3;"Sarrià-Sant Gervasi";"Sarrià";1156;"Habitatge nou protegit";0;157
2015;3;"Sarrià-Sant Gervasi";"les Tres Torres";1462;"Habitatge usat";27;80
2015;3;"Sarrià-Sant Gervasi";"les Tres Torres";1462;"Habitatge nou lliure";0;80
2015;3;"Sarrià-Sant Gervasi";"les Tres Torres";1462;"Habitatge nou protegit";0;80
2015;3;"Sarrià-Sant Gervasi";"les Tres Torres";15;"Habitatge usat";27;80
2015;3;"Sarrià-Sant Gervasi";"les Tres Torres";15;"Habitatge nou lliure";0;80
2015;3;"Sarrià-Sant Gervasi";"les Tres Torres";15;"Habitatge nou protegit";0;80
2015;3;"Sarrià-Sant Gervasi";"Sant Gervasi - la Bonanova";1073;"Habitatge nou protegit";0;198
2015;3;"Sarrià-Sant Gervasi";"Sant Gervasi - la Bonanova";1073;"Habitatge nou lliure";12;198
2015;3;"Sarrià-Sant Gervasi";"Sant Gervasi - la Bonanova";1073;"Habitatge usat";66;198
2015;3;"Sarrià-Sant Gervasi";"Sant Gervasi - la Bonanova";13;"Habitatge nou protegit";0;198
2015;3;"Sarrià-Sant Gervasi";"Sant Gervasi - la Bonanova";13;"Habitatge nou lliure";12;198
2015;3;"Sarrià-Sant Gervasi";"Sant Gervasi - la Bonanova";13;"Habitatge usat";66;198
2015;3;"Sarrià-Sant Gervasi";"Sant Gervasi - Galvany";13;"Habitatge usat";71;344
2015;3;"Sarrià-Sant Gervasi";"Sant Gervasi - Galvany";13;"Habitatge nou protegit";1;344
2015;3;"Sarrià-Sant Gervasi";"Sant Gervasi - Galvany";13;"Habitatge nou lliure";11;344
2015;3;"Sarrià-Sant Gervasi";"Sant Gervasi - Galvany";1262;"Habitatge usat";71;344
2015;3;"Sarrià-Sant Gervasi";"Sant Gervasi - Galvany";1262;"Habitatge nou protegit";1;344
2015;3;"Sarrià-Sant Gervasi";"Sant Gervasi - Galvany";1262;"Habitatge nou lliure";11;344
2015;3;"Sarrià-Sant Gervasi";"el Putxet i el Farró";840;"Habitatge nou lliure";6;234
2015;3;"Sarrià-Sant Gervasi";"el Putxet i el Farró";840;"Habitatge usat";71;234
2015;3;"Sarrià-Sant Gervasi";"el Putxet i el Farró";840;"Habitatge nou protegit";0;234
2015;3;"Sarrià-Sant Gervasi";"el Putxet i el Farró";13;"Habitatge nou lliure";6;234
2015;3;"Sarrià-Sant Gervasi";"el Putxet i el Farró";13;"Habitatge usat";71;234
2015;3;"Sarrià-Sant Gervasi";"el Putxet i el Farró";13;"Habitatge nou protegit";0;234
2015;3;"Gràcia";"Vallcarca i els Penitents";713;"Habitatge nou protegit";0;95
2015;3;"Gràcia";"Vallcarca i els Penitents";713;"Habitatge usat";27;95
2015;3;"Gràcia";"Vallcarca i els Penitents";713;"Habitatge nou lliure";4;95
2015;3;"Gràcia";"Vallcarca i els Penitents";12;"Habitatge nou protegit";0;95
2015;3;"Gràcia";"Vallcarca i els Penitents";12;"Habitatge usat";27;95
2015;3;"Gràcia";"Vallcarca i els Penitents";12;"Habitatge nou lliure";4;95
2015;3;"Gràcia";"el Coll";576;"Habitatge usat";4;40
2015;3;"Gràcia";"el Coll";576;"Habitatge nou protegit";0;40
2015;3;"Gràcia";"el Coll";576;"Habitatge nou lliure";4;40
2015;3;"Gràcia";"el Coll";10;"Habitatge usat";4;40
2015;3;"Gràcia";"el Coll";10;"Habitatge nou protegit";0;40
2015;3;"Gràcia";"el Coll";10;"Habitatge nou lliure";4;40
2015;3;"Gràcia";"la Salut";11;"Habitatge nou protegit";0;62
2015;3;"Gràcia";"la Salut";11;"Habitatge nou lliure";0;62
2015;3;"Gràcia";"la Salut";11;"Habitatge usat";32;62
2015;3;"Gràcia";"la Salut";743;"Habitatge nou protegit";0;62
2015;3;"Gràcia";"la Salut";743;"Habitatge nou lliure";0;62
2015;3;"Gràcia";"la Salut";743;"Habitatge usat";32;62
2015;3;"Gràcia";"la Vila de Gràcia";742;"Habitatge nou protegit";0;522
2015;3;"Gràcia";"la Vila de Gràcia";742;"Habitatge usat";69;522
2015;3;"Gràcia";"la Vila de Gràcia";742;"Habitatge nou lliure";0;522
2015;3;"Gràcia";"la Vila de Gràcia";13;"Habitatge nou protegit";0;522
2015;3;"Gràcia";"la Vila de Gràcia";13;"Habitatge usat";69;522
2015;3;"Gràcia";"la Vila de Gràcia";13;"Habitatge nou lliure";0;522
2015;3;"Gràcia";"el Camp d'en Grassot i Gràcia Nova";752;"Habitatge usat";69;211
